PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck
8402_03,1,1,2,25,0,0,0,0,0,0
8408_01,0,0,0,16,0,0,1180,216,0,310
8408_02,0,1,1,41,0,0,0,0,0,0
8412_01,0,0,2,28,0,2,1210,195,0,0
8413_01,0,1,2,15,0,0,0,0,0,0
8415_01,2,0,2,49,0,601,0,1328,725,4
8417_01,0,0,2,43,0,0,0,775,0,93
8422_01,0,0,2,28,0,1524,32,59,3,0
8424_01,0,0,2,18,0,0,0,46,420,434
8425_01,0,1,0,14,0,0,0,0,0,0
8425_02,0,1,2,40,0,0,0,0,0,0
8426_01,0,0,2,28,0,0,884,0,0,0
8426_02,0,0,2,34,0,3956,0,11,0,0
8428_01,0,0,2,22,0,0,22,965,0,0
8434_01,1,1,2,41,0,0,0,0,0,0
8435_01,0,0,2,19,0,162,11,0,0,1216
8436_01,0,0,2,33,0,35,709,0,1519,0
8439_01,0,1,2,19,0,0,0,0,0,0
8440_01,2,0,0,24,0,698,0,64,259,150
8440_02,2,1,2,3,0,0,0,0,0,0
8440_03,2,1,2,19,0,0,0,0,0,0
8443_01,2,1,2,19,0,0,0,0,0,0
8443_02,2,0,2,45,0,2146,0,451,2,0
8445_01,0,1,1,29,0,0,0,177,0,0
8445_02,0,1,2,54,0,0,0,0,0,0
8445_03,0,0,0,1,0,0,0,0,0,0
8446_01,2,0,2,18,1,2572,0,6,0,0
8450_01,2,1,0,24,0,0,0,0,0,0
8450_02,2,0,0,18,0,1251,0,34,8,0
8450_03,2,1,2,19,0,0,0,0,0,0
8453_01,0,0,2,22,0,24,3,729,2,0
8455_01,1,0,2,48,0,51,1,0,2,2890
8461_01,1,0,0,39,0,0,11020,417,182,4281
8464_01,2,0,2,40,0,2249,4,345,0,0
8464_02,2,1,2,34,0,0,0,0,0,0
8473_01,0,0,2,0,0,0,0,0,0,0
8473_02,0,0,2,25,0,0,0,158,730,0
8478_01,0,1,2,3,0,0,0,0,0,0
8478_02,0,0,2,24,0,6,0,0,785,0
8484_01,2,1,2,39,0,0,0,0,0,0
8485_01,0,1,1,55,0,0,0,0,0,0
8488_01,1,0,0,24,0,183,3156,0,19,1518
8490_01,2,0,2,28,0,1485,0,8,0,0
8496_01,0,0,2,27,0,6,0,395,248,17
8497_01,0,0,2,19,0,0,0,0,0,0
8498_01,0,0,2,27,0,0,394,1,291,1
8499_01,0,1,1,24,0,0,0,0,0,0
8501_01,0,1,1,31,0,0,0,0,0,0
8505_01,2,0,2,52,0,8,0,0,1518,0
8507_01,1,0,2,28,0,0,2189,177,1007,7
8510_01,2,0,2,58,0,828,0,355,0,0
8510_02,2,1,2,16,0,0,0,0,0,0
8513_01,0,0,2,36,0,880,0,0,4,0
8515_01,0,0,2,23,0,590,0,211,2,0
8517_01,0,0,0,25,0,0,257,2,896,119
8517_02,1,1,2,21,0,0,0,0,0,0
8518_01,0,1,2,22,0,0,0,0,0,0
8519_01,0,0,2,20,0,5,736,0,10,0
8520_01,0,0,2,56,0,359,0,0,0,438
8520_02,0,0,2,4,0,0,0,0,0,0
8525_01,1,0,2,36,0,0,1683,51,111,23
8525_02,1,1,2,47,0,0,0,0,0,0
8526_01,2,0,2,24,0,2276,21,54,226,0
8526_02,2,0,2,30,0,68,264,1773,0,4
8527_01,0,1,0,21,0,0,0,0,0,0
8529_01,0,0,2,52,0,0,11,0,529,264
8531_01,0,1,2,18,0,0,0,0,0,0
8532_01,0,0,2,53,0,59,116,0,389,0
8533_01,0,1,2,62,0,0,0,0,0,0
8534_01,0,0,2,9,0,0,0,0,0,310
8534_02,0,1,1,2,0,0,0,0,0,0
8534_03,0,1,2,28,0,0,0,0,0,0
8534_04,0,0,2,23,0,0,1,474,97,129
8538_01,2,0,2,28,0,2585,0,4,2,7
8543_01,0,0,2,59,0,0,539,334,0,0
8543_02,0,1,1,23,0,0,439,0,0,0
8543_03,0,0,1,20,0,11,0,597,25,29
8543_04,0,0,2,24,0,0,0,91,818,0
8543_05,0,0,2,48,0,421,0,370,0,0
8543_06,0,0,2,25,0,21,8,0,873,225
8543_07,0,1,1,37,0,0,0,0,303,0
8543_08,0,0,2,40,0,256,169,0,0,794
8546_01,0,1,0,17,0,0,0,0,0,0
8547_01,0,0,2,17,0,476,0,0,262,0
8550_01,0,0,2,21,0,0,0,39,345,391
8553_01,2,0,2,50,0,1256,0,39,0,3
8555_01,0,1,1,38,0,0,0,0,0,0
8555_02,0,0,2,39,0,33,729,0,0,0
8555_03,0,0,0,0,0,0,0,0,0,0
8558_01,0,1,2,32,0,0,0,0,0,0
8562_01,2,0,2,39,0,236,0,383,0,0
8563_01,0,0,2,13,0,0,11,27,1473,1
8564_01,0,0,1,18,0,332,1,0,987,0
8565_01,0,1,2,31,0,0,439,0,0,0
8565_02,0,0,0,5,0,0,0,0,0,0
8565_03,0,0,2,47,0,0,3,133,0,772
8567_01,1,0,0,43,0,1,416,0,103,5182
8567_02,1,0,2,27,0,55,1381,0,3237,146
8567_03,1,0,2,27,0,0,158,48,122,1616
8568_01,1,1,0,31,0,0,0,177,0,0
8568_02,1,1,0,26,0,0,0,0,0,0
8575_01,0,0,2,22,0,2,0,840,0,0
8576_01,0,1,0,25,0,0,439,0,0,0
8578_01,0,0,1,20,0,0,0,13,480,249
8579_01,1,1,0,23,0,0,0,0,0,0
8582_01,0,1,2,19,0,0,0,0,0,0
8583_01,2,1,2,27,0,0,0,0,0,0
8583_02,2,1,2,8,0,0,0,0,0,0
8590_01,2,0,2,66,0,1008,0,70,36,1302
8591_01,0,0,2,17,0,453,2377,3,0,310
8593_01,0,0,2,41,0,2789,0,0,0,0
8600_01,0,1,2,14,0,0,0,0,0,0
8601_01,0,0,2,53,0,13,0,47,0,748
8608_01,0,1,1,13,0,0,0,0,0,0
8621_01,0,0,2,19,0,4,0,1604,0,0
8622_01,0,0,2,19,0,0,22,0,677,0
8625_01,0,0,2,14,0,604,0,0,0,754
8627_01,0,0,2,18,0,1,0,0,822,0
8630_01,2,0,2,25,0,292,0,1322,0,0
8632_01,0,1,2,16,0,0,0,0,0,0
8632_02,0,1,2,6,0,0,0,0,0,0
8647_01,2,1,2,22,0,0,0,0,0,0
8648_01,0,0,1,3,0,0,0,0,0,0
8648_02,0,0,2,19,0,546,0,7,0,225
8648_03,0,1,2,23,0,0,0,0,0,0
8649_01,0,0,2,26,0,1,0,0,1066,83
8651_01,0,0,2,23,0,209,52,3,0,387
8652_01,0,0,2,25,0,574,1,0,0,141
8655_01,0,0,1,20,0,0,0,20,529,1
8660_01,0,0,0,29,0,11,0,1214,6,0
8662_01,0,0,2,26,0,3,821,0,0,49
8665_01,0,1,2,19,0,0,0,0,0,0
8666_01,0,1,2,28,0,0,0,177,0,0
8676_01,0,0,2,21,0,3,0,697,0,0
8677_01,1,0,2,25,0,0,751,0,1999,310
8677_02,1,0,2,27,1,0,4248,440,16,1070
8677_03,1,0,2,54,0,0,2239,0,42,37
8678_01,0,1,0,9,0,0,0,0,0,0
8678_02,0,0,2,24,0,201,0,621,0,310
8679_01,0,1,2,22,0,0,0,0,0,0
8682_01,1,0,2,42,0,0,1257,40,1827,1036
8686_01,1,0,2,35,0,21,5642,0,54,805
8689_01,0,1,2,6,0,0,0,0,0,0
8690_01,2,0,2,39,0,1539,0,0,167,0
8690_02,2,0,2,24,0,466,0,2257,6,0
8692_01,1,1,0,21,0,0,0,0,0,0
8692_02,1,0,0,48,0,259,2419,0,3710,789
8692_03,1,1,2,24,0,0,0,0,0,0
8697_01,0,1,1,25,0,0,0,0,0,0
8698_01,0,0,0,29,0,0,710,0,1,0
8699_01,0,1,1,52,0,0,0,0,0,0
8702_01,1,0,0,43,0,3595,2075,0,13,0
8705_01,2,0,0,20,0,0,0,0,0,0
8706_01,0,0,0,19,0,0,0,37,0,734
8707_01,0,0,2,20,0,0,0,264,451,0
8711_01,2,0,2,48,1,390,0,977,16,0
8713_01,1,0,0,29,0,0,483,177,255,1922
8713_02,1,1,0,46,0,0,0,0,0,0
8715_01,0,1,2,18,0,0,0,0,0,0
8718_01,0,0,0,36,0,0,10,9,303,796
8724_01,2,0,2,22,0,816,1308,245,4923,0
8725_01,0,1,2,7,0,0,0,0,0,0
8726_01,2,1,2,38,0,0,0,0,0,0
8730_01,1,0,0,44,0,0,29,1319,172,2562
8731_01,1,0,0,24,0,0,1945,0,2606,0
8737_01,2,1,2,42,0,0,0,0,0,0
8738_01,0,1,2,35,0,0,0,0,0,0
8739_01,0,0,2,33,0,466,0,14,3013,0
8740_01,0,0,0,22,0,0,0,0,298,1226
8742_01,0,0,2,35,0,0,0,161,630,0
8745_01,0,0,2,21,0,0,398,15,0,354
8746_01,0,1,1,19,0,0,0,0,0,0
8747_01,2,1,2,34,0,219,0,0,0,0
8747_02,2,0,2,52,0,560,0,615,1,310
8748_01,2,0,2,18,0,1953,0,615,0,11
8748_02,2,0,2,28,0,945,0,121,0,270
8756_01,1,0,2,32,0,0,63,1464,486,4574
8758_01,1,0,2,36,0,0,774,0,550,1562
8758_02,1,0,0,55,0,0,7250,1,1369,2
8761_01,2,0,2,65,0,2054,66,268,0,0
8763_01,0,0,2,29,0,1694,3,0,0,80
8763_02,0,0,2,18,0,0,0,20,789,0
8763_03,0,0,1,0,0,0,0,0,0,0
8765_01,2,0,2,35,0,3529,0,2142,0,0
8767_01,1,0,0,37,0,0,2161,0,4702,78
8767_02,1,0,2,13,0,0,797,0,3104,3649
8768_01,0,0,2,15,0,279,354,849,15,48
8768_02,0,0,0,33,0,0,18,1693,0,78
8768_03,0,0,2,28,0,0,1,0,145,556
8775_01,0,1,2,40,0,0,0,0,0,0
8777_01,0,0,2,36,0,114,20,0,0,1485
8778_01,2,1,2,33,0,0,0,0,0,0
8778_02,2,1,2,4,0,0,0,0,0,0
8784_01,0,0,2,20,0,611,0,61,149,0
8788_01,0,0,1,23,0,0,0,0,728,29
8792_01,2,0,2,24,0,555,0,1307,0,12
8793_01,1,0,0,18,0,2304,207,177,71,2724
8793_02,1,1,1,25,0,0,0,0,303,0
8793_03,1,1,0,26,0,0,0,0,0,0
8793_04,1,0,2,52,0,0,713,0,4331,316
8793_05,1,1,2,47,0,0,0,177,0,0
8795_01,0,0,0,24,0,0,618,0,0,14
8800_01,0,1,2,3,0,0,0,0,0,0
8800_02,0,0,2,9,0,0,0,0,0,0
8800_03,0,0,2,2,0,0,0,0,0,0
8800_04,0,0,2,19,0,13,905,861,0,0
8800_05,0,0,1,12,0,0,0,0,0,0
8803_01,0,1,0,21,0,0,0,0,0,0
8804_01,2,1,2,20,0,0,0,0,0,0
8804_02,2,1,2,63,0,0,0,0,0,0
8804_03,2,1,2,15,0,0,0,0,0,0
8804_04,2,0,2,25,0,491,78,723,9,7
8804_05,2,0,2,13,0,541,0,1,1147,0
8810_01,2,0,2,45,1,1233,0,0,99,3
8814_01,0,1,2,17,0,0,0,0,0,0
8829_01,0,0,0,18,0,0,0,953,0,22
8832_01,0,0,2,40,0,0,305,0,41,397
8837_01,0,0,0,40,0,0,575,0,1,1243
8839_01,1,0,2,65,0,0,2462,0,15,176
8839_02,1,0,0,45,0,17,2914,0,4,1813
8846_01,1,0,2,34,0,28,65,3429,6555,12113
8846_02,1,0,2,37,0,90,2176,0,134,2272
8847_01,0,1,2,13,0,0,0,0,0,0
8851_01,0,1,0,16,0,0,0,0,0,0
8855_01,2,0,2,16,0,145,0,549,603,1
8857_01,0,1,0,13,0,0,0,0,0,0
8859_01,2,0,2,19,0,1581,439,221,0,0
8866_01,0,0,1,54,0,1,2115,0,0,35
8870_01,2,1,2,13,0,0,439,0,0,0
8870_02,2,0,2,40,0,1150,0,966,497,6
8873_01,1,0,2,25,0,0,0,0,0,0
8873_02,1,0,2,36,0,0,3973,18,5188,543
8873_03,1,1,0,58,0,0,0,0,0,0
8875_01,1,0,2,2,0,0,0,0,0,0
8875_02,1,0,2,32,0,26,1708,0,3993,481
8875_03,1,1,2,32,0,0,0,0,0,0
8877_01,1,1,2,28,0,0,0,0,0,0
8877_02,1,1,2,54,0,0,0,0,0,0
8879_01,0,1,2,21,0,0,0,0,0,0
8882_01,0,0,2,46,0,993,0,0,0,0
8887_01,2,1,0,43,0,0,0,0,303,0
8888_01,0,0,2,18,0,0,341,18,756,175
8893_01,1,1,0,26,0,0,0,0,0,0
8893_02,1,1,0,15,0,0,0,0,0,0
8895_01,1,1,2,39,0,0,0,0,0,0
8895_02,1,0,2,41,0,1646,546,0,1013,2471
8898_01,0,0,2,39,0,701,170,0,0,0
8908_01,0,1,1,19,0,0,0,0,0,0
8909_01,0,0,2,13,0,190,495,10,7,0
8911_01,2,0,2,43,1,12,0,1039,6,0
8912_01,0,1,1,33,0,0,0,0,0,0
8913_01,0,1,2,39,0,0,0,0,0,0
8913_02,0,1,2,1,0,0,0,0,0,0
8913_03,0,0,0,5,0,0,0,0,0,0
8914_01,0,0,2,23,0,2,598,20,0,189
8915_01,0,0,2,41,0,0,0,0,2,906
8916_01,0,1,2,39,0,0,0,0,0,0
8917_01,0,1,2,26,0,0,0,0,0,0
8921_01,1,1,2,25,0,0,0,0,0,0
8924_01,1,1,0,35,0,0,0,0,0,0
8925_01,1,1,2,3,0,0,0,0,0,0
8925_02,1,0,2,1,0,0,0,0,0,0
8925_03,1,1,0,13,0,0,0,0,0,0
8925_04,1,0,2,41,0,0,7621,0,0,1
8925_05,1,1,2,36,0,0,0,0,0,0
8925_06,1,0,2,27,0,0,2182,7,2582,19
8927_01,1,0,2,40,0,269,10651,0,906,141
8929_01,0,0,2,59,0,0,638,0,312,603
8931_01,2,0,1,25,0,1481,0,135,0,0
8933_01,2,0,2,22,0,0,0,0,0,0
8934_01,1,0,0,32,0,0,5778,0,3527,6002
8935_01,0,0,2,22,0,0,0,793,0,12
8936_01,2,0,2,55,1,1176,0,6,967,2
8943_01,0,0,2,22,0,4,0,0,11,634
8946_01,1,1,1,33,0,0,0,0,0,0
8949_01,0,0,2,57,0,0,0,0,0,1144
8950_01,0,0,2,26,0,219,0,152,145,3
8951_01,1,0,0,28,0,322,439,8,3783,3000
8952_01,0,0,2,23,0,639,0,0,6,0
8953_01,0,0,2,62,0,0,633,0,0,338
8957_01,0,0,2,45,0,0,107,0,697,5
8958_01,0,1,2,23,0,0,0,0,0,0
8960_01,0,0,2,0,0,0,0,0,0,0
8960_02,0,0,2,21,0,0,0,2,188,620
8960_03,0,1,2,0,0,0,0,0,0,310
8962_01,0,0,2,23,0,145,0,0,376,928
8963_01,1,1,2,25,0,0,0,0,0,0
8965_01,2,0,2,32,0,773,0,25,11,0
8971_01,1,0,2,46,0,0,0,0,0,310
8974_01,1,1,0,28,0,0,0,0,0,0
8979_01,2,0,1,39,1,369,0,1636,0,0
8980_01,2,0,2,18,0,1037,1,2,0,0
8980_02,2,0,0,22,0,5454,34,0,0,0
8980_03,2,1,2,23,0,0,0,0,0,0
8980_04,2,0,2,22,0,2351,0,256,542,0
8980_05,2,0,2,73,0,669,85,943,1627,0
8980_06,2,1,2,17,0,0,0,0,0,0
8980_07,2,1,2,20,0,0,0,0,0,0
8984_01,0,0,2,15,0,0,0,3,8,998
8990_01,0,1,2,55,0,0,0,0,0,0
8991_01,0,0,2,42,0,0,715,0,109,0
8994_01,2,0,2,39,0,2416,6,70,106,0
8994_02,2,1,2,8,0,0,0,0,0,0
8995_01,2,0,2,38,0,2855,77,0,303,240
9000_01,0,0,2,17,0,344,1,6,0,275
9002_01,0,0,2,13,0,0,0,43,844,1
9005_01,0,1,2,28,0,0,0,0,0,0
9016_01,1,0,0,22,0,0,439,7,2,2146
9016_02,1,0,0,64,0,3,46,10,630,2628
9016_03,1,0,0,30,1,0,1517,0,14252,4617
9016_04,1,1,0,28,0,0,0,0,0,0
9016_05,1,0,0,28,0,0,2918,0,3196,6
9017_01,0,1,2,39,0,0,0,0,0,0
9022_01,0,0,2,31,0,685,0,113,0,0
9022_02,0,1,2,24,0,0,0,0,0,0
9022_03,0,1,2,0,0,0,0,0,0,0
9025_01,0,0,2,42,0,0,0,28,726,0
9025_02,0,1,2,0,0,0,0,0,0,0
9027_01,0,0,2,43,0,1,0,0,0,1995
9033_01,0,1,2,40,0,0,0,0,0,0
9039_01,0,1,2,23,0,0,0,0,0,0
9040_01,0,0,2,54,0,3,2,0,2212,113
9044_01,0,0,2,18,0,387,0,0,364,49
9045_01,2,0,2,20,0,1016,0,140,132,0
9045_02,2,0,2,24,0,93,6,177,0,0
9047_01,0,0,2,18,0,0,463,799,0,0
9050_01,0,1,2,18,0,0,0,0,0,0
9051_01,0,0,2,47,0,838,56,7,0,6
9053_01,1,1,0,25,0,219,0,0,0,0
9053_02,1,0,2,28,1,10,6882,131,76,0
9054_01,0,1,0,8,0,0,0,0,0,0
9055_01,0,0,1,59,0,12,18,798,0,393
9056_01,1,0,2,51,0,294,153,0,1225,4
9058_01,2,0,2,38,0,784,0,42,38,10
9062_01,0,0,2,26,0,1576,0,47,1366,3
9062_02,0,1,2,65,0,0,0,0,0,0
9063_01,1,1,0,36,0,0,0,0,0,0
9065_01,2,1,2,28,0,0,0,0,0,0
9067_01,0,0,2,14,0,11,292,713,777,0
9067_02,0,1,2,9,0,0,0,0,0,0
9070_01,0,0,2,20,0,323,0,542,0,0
9070_02,0,0,2,19,0,177,1058,0,0,0
9082_01,0,0,0,20,0,0,0,0,628,0
9083_01,2,1,2,34,0,0,0,0,0,0
9083_02,2,1,2,27,0,0,0,0,0,0
9086_01,0,1,2,22,0,0,0,0,0,310
9086_02,0,0,1,15,0,8,1211,0,0,313
9087_01,2,0,2,28,0,1278,0,31,0,0
9088_01,0,0,0,28,0,43,3806,0,0,0
9090_01,0,0,2,19,0,308,0,251,1099,310
9091_01,2,1,2,33,0,0,0,0,0,0
9092_01,0,0,2,29,0,0,5,2,0,963
9093_01,1,0,2,48,0,0,658,0,6812,0
9095_01,0,0,2,31,0,0,0,177,0,198
9096_01,0,1,2,29,0,0,0,0,0,0
9096_02,0,1,1,24,0,0,0,177,0,0
9100_01,1,0,2,19,0,0,180,662,2153,1841
9102_01,2,1,2,33,0,0,0,0,0,0
9105_01,0,1,2,29,0,0,0,0,0,0
9109_01,0,1,2,38,0,0,0,0,0,0
9113_01,2,1,2,19,0,0,0,0,0,0
9117_01,0,0,2,44,0,0,0,12,245,534
9121_01,2,1,2,20,0,0,0,0,0,0
9123_01,2,1,2,53,0,0,0,0,0,0
9133_01,0,1,2,27,0,0,0,0,0,0
9135_01,0,0,1,23,0,383,0,296,0,0
9138_01,1,0,2,41,0,0,1998,0,1023,867
9143_01,0,0,2,28,0,97,0,0,0,1720
9143_02,0,0,0,18,0,1181,0,0,3,1
9143_03,0,0,2,18,0,31,0,0,910,3
9146_01,0,0,2,52,0,994,0,173,0,24
9146_02,2,0,2,28,0,1014,81,1,85,1
9146_03,2,1,0,15,0,0,0,0,0,0
9147_01,0,1,2,28,0,0,0,0,0,0
9153_01,0,0,2,15,0,0,798,0,95,0
9154_01,0,1,2,16,0,0,0,0,0,0
9155_01,1,0,2,17,0,149,2045,177,1872,0
9155_02,1,0,2,48,0,0,7,12,78,1779
9155_03,1,1,2,26,0,0,0,0,0,0
9155_04,1,1,2,34,0,0,0,0,0,0
9162_01,1,1,2,25,0,0,0,0,0,0
9162_02,1,0,2,29,0,0,472,438,1716,2650
9162_03,1,0,2,36,0,11,20,0,64,3108
9166_01,1,1,0,62,0,0,0,0,0,0
9171_01,1,0,2,29,0,0,5718,0,1444,5
9177_01,1,1,0,19,0,0,0,0,0,0
9177_02,1,1,0,28,0,0,0,0,0,0
9182_01,0,0,2,14,0,0,0,177,1377,29
9187_01,2,0,2,40,0,0,439,1311,0,48
9187_02,2,0,2,30,0,179,0,71,1038,0
9191_01,0,1,2,41,0,0,0,0,0,0
9198_01,1,0,2,31,0,0,54,33,1812,690
9200_01,0,0,1,17,0,867,0,4,0,2
9204_01,0,0,2,25,0,1033,515,0,0,1
9206_01,1,0,2,27,0,0,5980,5,168,21
9206_02,1,0,2,47,0,0,697,0,63,3093
9206_03,1,0,0,32,0,0,0,0,0,0
9207_01,1,0,2,18,0,0,4038,0,951,1
9209_01,0,0,0,33,0,219,319,0,0,0
9210_01,0,0,2,19,0,547,0,0,0,275
9212_01,0,0,2,13,0,2835,4,152,0,334
9212_02,0,1,2,40,0,0,0,0,0,0
9214_01,1,0,2,32,0,523,2,0,16,14834
9215_01,1,1,2,42,0,0,0,0,0,0
9216_01,0,0,2,22,0,0,147,3,0,494
9223_01,2,1,2,24,0,0,0,177,0,0
9223_02,2,1,2,17,0,0,0,0,0,0
9228_01,0,0,2,21,0,640,0,21,0,76
9229_01,2,0,2,24,0,219,32,282,1,0
9232_01,0,0,2,41,0,652,0,112,10,0
9236_01,0,0,2,13,0,0,873,0,1,0
9238_01,0,0,2,10,0,0,0,0,0,0
9238_02,0,1,0,3,0,219,0,0,0,0
9238_03,0,1,2,16,0,0,0,0,0,0
9238_04,0,0,2,26,0,882,2,0,0,0
9238_05,0,1,2,14,0,0,0,0,0,0
9238_06,0,0,0,0,0,0,0,0,0,0
9238_07,0,0,2,32,0,115,0,2156,486,0
9240_01,0,0,2,15,0,0,0,4,0,618
9243_01,1,0,2,35,0,0,4813,0,142,523
9245_01,0,0,2,20,0,1272,3,543,0,0
9249_01,0,0,2,21,0,147,603,20,0,0
9255_01,2,0,2,32,0,46,3,1258,0,0
9258_01,1,1,2,29,0,0,0,0,0,0
9260_01,0,1,0,3,0,0,0,0,0,0
9262_01,0,0,0,20,0,0,601,103,35,0
9263_01,0,1,2,43,0,0,0,0,0,0
9265_01,2,0,2,43,0,47,0,3851,0,0
9266_01,0,0,2,40,0,0,865,0,3,0
9266_02,0,1,2,34,0,0,0,0,0,0
9269_01,0,0,2,42,0,0,847,17,10,144
9271_01,2,1,0,28,0,0,0,0,0,0
9273_01,1,0,2,28,0,0,2680,0,0,523
9277_01,0,1,1,43,0,0,0,0,0,0
